,year,year_built,number_of_people,energy_star_rating,floor_area,occupant_density,operating_hours,wall_insulation_r_value,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,zip_code,city,state,climate,building_class,facility_type,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,leed_score,data_source
896,2015.0,2014.0,277.0,42.0,1151.7772783684134,2.2993848937883405,40.73,,20.2025009277167,15.746082015175322,79.66634280244843,70.6479875205449,5.671405508205649,92106,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
897,2016.0,2014.0,21.0,51.0,1405.4343427604701,1.3644337599896044,40.73,7.0,7.030978426608798,18.522247445422064,11.00107794433837,44.36465767056718,1.7066009087131095,92102,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
898,2015.0,1908.0,3836.0,97.0,1223.0231708330218,1.8732334666148387,68.0,11.0,8.807391621973077,15.39113187330402,44.14695876757723,32.80464288204737,1.8462132802215068,92113,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
899,2016.0,1908.0,546.0,75.0,1605.2201802319678,2.055660974067046,68.0,11.0,11.137446457773162,5.705361408468009,10.865881407075708,67.85492555077161,1.2647582359918708,92107,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Wood shingles/shakes/other wood,Unknown,Unknown,Unknown,Unknown,Anonymous
900,2015.0,1953.0,90.0,75.0,3188.8476253322597,5.099728014505893,45.0,13.0,11.45413853466674,12.651030468634834,16.457747347792452,54.476057997846766,3.1559015716577865,91913,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
901,2015.0,2001.0,546.0,79.0,3287.096969453839,2.5875305669819726,45.0,19.0,21.348616767631395,20.527115217317,55.48922049301847,115.68205793903539,2.7205276984773,34202,Bradenton,FL,2A Hot - Humid (Houston-TX),Commercial,Retail - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
902,2016.0,2001.0,91.0,100.0,3330.5010728011275,5.402837974232619,84.0,13.0,8.095280131459493,15.03460524623586,26.03590726227318,88.23963746246716,2.8553168091541976,34202,Bradenton,FL,2A Hot - Humid (Houston-TX),Commercial,Retail - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
903,2015.0,1960.0,86.0,100.0,1443.88358794867,3.2543706955271325,84.0,11.0,17.356897860953914,,46.112065001066505,19.097967937562174,1.1403619825768188,92154,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
904,2015.0,1953.0,31.0,24.0,1384.3938797293297,0.8938869665513264,126.0,13.0,90.26375062506435,8.575627058783743,27.957169199095688,57.07088158224091,1.2384567979180467,92021,El Cajon,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
905,2016.0,1953.0,100.0,65.0,2856.708021431551,2.499312689010522,126.0,11.0,84.65343073556386,6.234107725887825,30.0282782251309,34.39622004403125,1.9358937926474828,91910,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
906,2015.0,1949.0,240.0,89.0,977.8781438908409,4.8,51.0,11.0,21.670572529371984,17.008231406827274,14.681892616568131,27.281659628794266,1.9273803175346202,92677,Laguna Niguel,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Central Air Conditioning,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
907,2015.0,1900.0,91.0,85.0,1610.6576955002547,1.5609990393852065,51.0,7.0,16.74973000327215,20.597973428905892,24.77138088896086,18.914359688436146,2.476890373014825,91911,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
908,2015.0,1946.0,100.0,85.0,190873.188758071,1.0744485392872107,105.0,11.0,25.093871186240573,,21.397128588021392,43.37745454889298,0.9556834614792055,20170,Herndon,VA,4A Mixed - Humid (Baltimore-MD),Commercial,Office - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Labeled,Unknown,Anonymous
909,2015.0,1952.0,17.0,75.0,190135.3735043064,0.9943846513804399,105.0,13.0,9.641226507588568,17.95759215060321,26.360474832282343,112.52678549893552,3.9837223772159027,20170,Herndon,VA,4A Mixed - Humid (Baltimore-MD),Commercial,Office - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Labeled,Unknown,Anonymous
910,2015.0,1926.0,65.0,75.0,2108.3120857592216,1.033452047824981,51.0,13.0,8.344475322766206,5.891110810584064,28.43860036040571,59.64196106744201,2.941010673504702,91913,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
911,2019.0,1926.0,15.0,95.0,1322.808026469989,1.3562386980108498,51.0,11.0,24.71575627833071,28.974308964533922,27.346917070082437,66.43288778155768,1.8367070057969315,92014,Del Mar,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
912,2015.0,2010.0,294.0,95.0,1266.5056559926313,1.7733490964364127,70.98,7.0,14.15007143880759,32.940419991419766,68.92079583574663,57.97086328920295,1.8315257449697826,92040,Lakeside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
913,2015.0,1940.0,400.0,77.0,1671.7173069768035,2.185792349726776,70.98,15.0,12.353540840193206,,31.03419325935924,61.45058361886658,2.7168648694680755,91910,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
914,2015.0,1965.0,527.0,77.0,2765.7759219668064,2.8573597345420634,33.585,7.0,19.04612406039711,,14.62837373883132,39.202603403289885,0.9184861128252637,91902,Bonita,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
915,2015.0,2001.0,44.0,99.0,2576.7914650137186,11.640211640211641,47.0,13.0,20.086183350521917,,21.166486522069086,123.2857250985868,0.5717339676667471,92065,Ramona,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Furnace,Unknown,Central Air Conditioning,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
916,2015.0,1917.0,347.0,89.0,2156.6609882408898,2.7626728660939626,47.0,11.0,11.669745038169083,17.278860407890374,55.33689471163949,37.8776686940263,0.8644045811914723,92114,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Natural Gas,Central Air Conditioning,Unknown,Shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
917,2016.0,1917.0,200.0,89.0,1637.2247569919023,1.0097746183051943,49.16,,10.368955839255218,28.23747358618975,17.7397688573039,30.96301721597017,2.1478334632558584,92128,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
918,2015.0,1965.0,55.0,43.0,1161.2611057557006,0.2726984252905478,49.16,,41.81586455269217,,37.202050165401964,47.54740402142744,2.643634121990658,92653,Laguna Hills,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
919,2015.0,1910.0,3.0,52.0,1114.4761143805727,2.5,40.0,7.0,56.97369890401675,,16.488640908088314,81.60799609089945,2.53690850044149,92131,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
920,2015.0,1990.0,150.0,87.0,2186.6254555084583,3.2726796701138894,40.0,7.0,57.22160276897144,,37.80680583271748,87.87532639138165,1.0084378748755933,92128,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
921,2015.0,1908.0,139.0,33.0,2008.3219235437793,2.2063492063492065,40.0,7.0,6.723181128166273,21.881758718069175,42.9185065029143,75.58431965662444,1.2078463933775128,91910,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
922,2015.0,2000.0,215.0,78.0,1939.3326205959804,1.8911573003069833,40.0,15.0,7.201457073570915,19.234579591468552,6.185170152532395,79.38977280996298,2.2276812370957764,91910,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
923,2015.0,1950.0,464.0,78.0,1584.239154242729,2.199052132701422,46.79,19.0,18.22191893097837,14.098249201100757,20.18362749061015,67.11990830082172,3.090198518877705,92069,San Marcos,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Wood shingles/shakes/other wood,Unknown,Unknown,Unknown,Unknown,Anonymous
924,2015.0,1950.0,138.0,68.0,1418.0724676723512,1.6806108655145957,46.79,11.0,8.178163151118474,23.902356514905225,48.38513534860949,59.14719542964149,1.144021363505671,92028,Fallbrook,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Slate or tile shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
925,2015.0,1978.0,200.0,80.0,2256.3559851357522,3.225806451612903,71.09,11.0,14.900015021855745,27.048941304975845,12.862737335239386,23.9439244608687,3.16445310750362,92024,Encinitas,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Wood shingles/shakes/other wood,Unknown,Unknown,Unknown,Unknown,Anonymous
926,2015.0,1988.0,30.0,100.0,1195.0068588808292,1.1281164216147106,71.09,11.0,5.42801674867845,9.25780821345558,50.093405268122204,51.426217902160516,2.913451049862197,92107,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
927,2015.0,1953.0,66.0,100.0,1895.4428806508865,1.9572953736654803,50.0,19.0,11.217775346495637,25.86635684818444,18.3316173860405,78.00451590704338,2.8251359310305393,92677,Laguna Niguel,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Central Air Conditioning,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
928,2015.0,1986.0,111.0,84.0,1539.0026458157965,1.5830683001269308,69.7,,13.076134120460992,,30.001723949621535,90.83035756154477,2.850474567030574,92026,Escondido,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
929,2015.0,1979.0,275.0,90.0,1623.4352330976644,2.4607840505400302,69.7,13.0,12.270729284131363,28.410549061192352,18.907057304026395,135.20009237942034,2.522381685314197,92084,Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
930,2015.0,1969.0,55.0,75.0,1476.6606299151515,0.4785022011101251,96.0,13.0,18.448974122434123,,21.444331098654747,50.88122966382019,3.3184666521367703,92115,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
931,2015.0,2000.0,500.0,89.0,3114.143571215965,1.6801922139892804,96.0,19.0,9.331846010027052,26.496255539619153,17.307752942480136,230.43842433603885,2.1093233334495465,92027,Escondido,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
932,2015.0,1930.0,10.0,93.0,1847.295376584804,1.25,50.0,,11.929904660231184,66.75812786837251,20.906380717380905,230.88579278628796,0.766709426561847,91902,Bonita,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
933,2015.0,1966.0,,94.0,3282.5387823091974,,50.0,19.0,30.351754845539826,49.67415941542419,28.991665140944914,93.9865704744866,1.14334830793612,92130,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
934,2015.0,1968.0,89.0,94.0,1660.456575068421,1.0264098719870833,51.0,11.0,18.63519688418595,,19.140585876727474,36.14474420183275,2.498779982881801,92075,Solana Beach,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
935,2015.0,1985.0,115.0,85.0,1138.1669078228524,3.343995347484734,51.0,11.0,5.1260365771764915,31.619772162886967,28.839078311990686,90.91065503829432,0.5796167544965033,92110,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
936,2015.0,2000.0,6.0,94.0,2978.5945225122277,5.1020408163,48.0,7.0,11.345281386264663,12.175222835606395,14.054609188675782,50.39393715304302,2.169402013719084,92129,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
937,2015.0,1961.0,950.0,100.0,3076.191100344559,1.7272727272727273,48.0,,10.866189919318588,20.78920832923335,17.329378539999993,33.3558810082565,1.832785603639963,92064,Poway,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
938,2015.0,2000.0,250.0,100.0,1363.921405483436,4.126978886376017,104.10333333333334,13.0,21.48341350201092,,55.25280815022426,20.496587207436793,2.4430953824847546,92126,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
939,2015.0,1956.0,138.0,78.0,1592.6010087400603,2.170118412982969,104.10333333333334,11.0,11.741692113363817,,70.08107228925772,92.33350891539139,2.234796017645255,92131,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
940,2015.0,1969.0,14.0,78.0,1761.5711055171037,0.7423904974016332,75.0,11.0,4.955929221213583,12.22559639600477,49.395360231988725,59.11445338865238,3.095034094713507,92008,Carlsbad,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
941,2015.0,1999.0,167.0,96.0,1365.317530180782,3.1834991802966184,75.0,11.0,18.638613908184762,4.200205522435028,38.1888843841571,37.22348928486519,1.8069749612836155,92037,La Jolla,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
942,2015.0,1965.0,160.0,54.0,3226.2406180478283,2.3842164868570066,60.0,11.0,21.04331379779417,23.194382005560477,36.08157946699344,62.622340983970375,2.22677884265901,92122,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
943,2015.0,1970.0,450.0,65.0,1733.2021437455016,47.36842105263158,60.0,11.0,19.785523122017786,13.710173796124083,15.610728262368864,77.89719244675237,1.1777179895569976,92037,La Jolla,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
944,2015.0,1924.0,180.0,87.0,1678.661323580618,2.8343332231092635,66.0,11.0,5.2476268448278,11.360740552848586,15.486414187910754,65.81923707241191,1.0783663003768238,91941,La Mesa,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
945,2016.0,1924.0,250.0,87.0,1674.1964392050777,3.844143063628256,66.0,11.0,28.27323952923543,10.563403316686252,10.686747288129121,62.8008470977238,0.8587671954063634,92677,Laguna Niguel,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Central Air Conditioning,Unknown,Slate or tile shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
946,2015.0,2000.0,35.0,54.0,1213.841549010415,2.2599599664234518,120.0,19.0,10.069513158528407,19.08372311273949,47.81523016539695,50.01755152462689,1.5552516252726478,92083,Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
947,2015.0,1968.0,130.0,70.0,1675.444265489481,3.0130953760574806,120.0,11.0,17.561099681659382,38.51409255684952,52.65482553019671,59.76512976906969,2.408005037300526,92009,Carlsbad,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
948,2015.0,1978.0,2.0,86.0,778.3606877572059,0.9029345372,50.0,6.0,16.776202165621225,42.53142017307406,55.1874204900708,51.65965893052168,2.7253424496695398,92677,Laguna Niguel,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
949,2015.0,1950.0,20.0,82.0,900.6261139309859,0.2270972430394695,50.0,7.0,8.409337222490361,,20.077993974985944,54.95015229101821,1.7376343306818542,91934,Jacumba,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
950,2015.0,1956.0,286.0,82.0,3292.232964004736,2.6,84.0,3.0,23.358657419850026,16.567705179155464,50.43483708557714,40.418547911477894,1.020754190892396,92009,Carlsbad,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
951,2015.0,1965.0,98.0,63.0,1943.2932383612483,2.5138518366509337,84.0,11.0,21.840375927092644,,31.157435135737114,68.52818359819572,2.400900206748994,92056,Oceanside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Natural Gas,Central Air Conditioning,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
952,2015.0,1986.0,20.0,97.0,2744.494357709524,0.970873786407767,45.0,13.0,9.382435680267427,,26.836075454591878,35.190553120153204,2.2542939908846624,92127,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Natural Gas,Central Air Conditioning,Unknown,Slate or tile shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
953,2015.0,1997.0,20.0,75.0,1550.5627737948582,0.970873786407767,45.0,7.0,6.521384722650963,11.010538586812448,17.75626000428835,56.88156784072318,3.589357584716499,92078,San Marcos,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Wood shingles/shakes/other wood,Unknown,Unknown,Unknown,Unknown,Anonymous
954,2016.0,1997.0,40.0,75.0,851.2310342254335,0.8088651621774651,60.0,11.0,6.852544619080648,,54.12310614839381,100.5227049150266,1.5918753530842749,92105,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Wood shingles/shakes/other wood,Unknown,Unknown,Unknown,Unknown,Anonymous
955,2015.0,1977.0,150.0,76.0,2819.1887479559864,2.5047172174261525,60.0,11.0,8.718914086742899,20.087858247597147,40.687326695122046,74.83041863482529,0.54298629414238,91913,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
956,2015.0,1931.0,12.0,76.0,1185.9246727190668,0.46796396677455837,51.0,13.0,10.28666333869139,13.567231688634978,17.093197833857,84.20396724693977,1.1740916399416697,91942,La Mesa,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
957,2016.0,1931.0,12.0,75.0,2268.633697357813,0.46796396677455837,51.0,11.0,6.339039412763092,,45.54134322800143,45.62612513221071,1.4733613904442249,91941,La Mesa,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
958,2015.0,1975.0,69.0,77.0,1306.5682730012963,1.6887344281553636,44.0,19.0,16.954338307276508,34.29641084385407,13.216043583220728,175.8925452341972,0.6639245670268129,92117,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
959,2015.0,1966.0,250.0,97.0,1372.0261361871087,6.090727476489792,44.0,13.0,18.247115957957412,44.79040474084232,14.454050104818686,67.14685354677286,1.2769090353737285,91910,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
960,2015.0,1994.0,369.0,99.0,2610.855117623369,2.5969821519058613,70.0,15.0,15.012437656394628,33.56834547320283,22.359194272513147,37.137764182806905,2.6268717554955416,92677,Laguna Niguel,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
961,2015.0,1932.0,598.0,53.0,23231.761660212323,2.3450980392156864,40.0,13.0,36.00673828307678,20.514761162670194,16.47256470480207,76.59685244094975,1.8212893656309197,Unknown,Unknown,Unknown,Unknown,Commercial,Data Center,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not Labeled,Unknown,Anonymous
962,2015.0,1981.0,8.0,75.0,625.1252776569447,2.2857142857142856,40.0,11.0,14.002770444390054,14.213723408220488,14.163067727328846,95.41202916540976,2.263116465467122,92040,Lakeside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
963,2015.0,2008.0,41.0,75.0,1973.726460080233,0.3153846153846154,78.0,15.0,5.364065972113107,6.616032519319196,22.480567927917964,47.54509769785658,1.2675893797882887,92691,Mission Viejo,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
964,2016.0,2008.0,73.0,93.0,4361.461689308867,2.0686919065971434,78.0,13.0,14.532206348922525,47.76151865255307,39.75998088314459,79.917155394217,1.6267426386539816,92078,San Marcos,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
965,2015.0,1978.0,42.0,86.0,1931.1835359215388,0.7002334111370457,81.0,11.0,18.5770931376596,21.27147231960646,58.48933477193219,25.859050688352504,2.5728524141038216,92040,Lakeside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
966,2015.0,1987.0,300.0,78.0,753.836570228371,3.5430839002267573,81.0,13.0,27.774224991619832,20.500586196274853,49.33343458399726,34.020275230817106,3.971894914340694,92116,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
967,2015.0,1980.0,142.0,49.0,2797.2464814504774,5.618866729977841,45.0,13.0,18.568343362419252,32.66431774926955,8.460700823635143,51.952906274579334,2.7589300195100375,92009,Carlsbad,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
